=== education-table22.xlsx ===
Cell A1 | value='DBN' | fill=FFFFFF00 | rows=[0] | cols=[0] | col_header=True | row_header=True | metadata=False
Cell BW16 | value='0.92' | fill=00000000 | rows=[15] | cols=[74] | col_header=False | row_header=False | metadata=False
Cell BX16 | value='0.5' | fill=00000000 | rows=[15] | cols=[75] | col_header=False | row_header=False | metadata=False
Cell BY16 | value='1.82' | fill=00000000 | rows=[15] | cols=[76] | col_header=False | row_header=False | metadata=False
Cell BZ16 | value='0.318' | fill=00000000 | rows=[15] | cols=[77] | col_header=False | row_header=False | metadata=False
Cell CA16 | value='0.49' | fill=00000000 | rows=[15] | cols=[78] | col_header=False | row_header=False | metadata=False
Cell CB16 | value='1.89' | fill=00000000 | rows=[15] | cols=[79] | col_header=False | row_header=False | metadata=False
Cell CC16 | value='0.307' | fill=00000000 | rows=[15] | cols=[80] | col_header=False | row_header=False | metadata=False
Cell A17 | value='03M505' | fill=00000000 | rows=[16] | cols=[0] | col_header=False | row_header=False | metadata=False
Cell B17 | value='Edward A. Reynolds West Side High School' | fill=00000000 | rows=[16] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C17 | value='19.9' | fill=7 | rows=[16] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D17 | value='F' | fill=7 | rows=[16] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E17 | value='.' | fill=00000000 | rows=[16] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F17 | value='1.67' | fill=00000000 | rows=[16] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G17 | value='9.79' | fill=00000000 | rows=[16] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H17 | value='.' | fill=00000000 | rows=[16] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I17 | value='1.76' | fill=00000000 | rows=[16] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J17 | value='11.48' | fill=00000000 | rows=[16] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K17 | value='.' | fill=00000000 | rows=[16] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L17 | value='6.3' | fill=00000000 | rows=[16] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M17 | value='3.62' | fill=00000000 | rows=[16] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N17 | value='10.9' | fill=00000000 | rows=[16] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O17 | value='0.368' | fill=00000000 | rows=[16] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P17 | value='3.01' | fill=00000000 | rows=[16] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q17 | value='12.25' | fill=00000000 | rows=[16] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R17 | value='0.356' | fill=00000000 | rows=[16] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell S17 | value='7.09' | fill=00000000 | rows=[16] | cols=[18] | col_header=False | row_header=False | metadata=False
Cell T17 | value='6.37' | fill=00000000 | rows=[16] | cols=[19] | col_header=False | row_header=False | metadata=False
Cell U17 | value='12.45' | fill=00000000 | rows=[16] | cols=[20] | col_header=False | row_header=False | metadata=False
Cell V17 | value='0.118' | fill=00000000 | rows=[16] | cols=[21] | col_header=False | row_header=False | metadata=False
Cell W17 | value='5.82' | fill=00000000 | rows=[16] | cols=[22] | col_header=False | row_header=False | metadata=False
Cell X17 | value='13.34' | fill=00000000 | rows=[16] | cols=[23] | col_header=False | row_header=False | metadata=False
Cell Y17 | value='0.169' | fill=00000000 | rows=[16] | cols=[24] | col_header=False | row_header=False | metadata=False
Cell Z17 | value='8.17' | fill=00000000 | rows=[16] | cols=[25] | col_header=False | row_header=False | metadata=False
Cell AA17 | value='6.72' | fill=00000000 | rows=[16] | cols=[26] | col_header=False | row_header=False | metadata=False
Cell AB17 | value='11.64' | fill=00000000 | rows=[16] | cols=[27] | col_header=False | row_header=False | metadata=False
Cell AC17 | value='0.295' | fill=00000000 | rows=[16] | cols=[28] | col_header=False | row_header=False | metadata=False
Cell AD17 | value='5.76' | fill=00000000 | rows=[16] | cols=[29] | col_header=False | row_header=False | metadata=False
Cell AE17 | value='12.98' | fill=00000000 | rows=[16] | cols=[30] | col_header=False | row_header=False | metadata=False
Cell AF17 | value='0.334' | fill=00000000 | rows=[16] | cols=[31] | col_header=False | row_header=False | metadata=False
Cell AG17 | value='-0.094' | fill=00000000 | rows=[16] | cols=[32] | col_header=False | row_header=False | metadata=False
Cell AH17 | value='-0.137' | fill=00000000 | rows=[16] | cols=[33] | col_header=False | row_header=False | metadata=False
Cell AI17 | value='0.103' | fill=00000000 | rows=[16] | cols=[34] | col_header=False | row_header=False | metadata=False
Cell AJ17 | value='0.179' | fill=00000000 | rows=[16] | cols=[35] | col_header=False | row_header=False | metadata=False
Cell AK17 | value='-0.117' | fill=00000000 | rows=[16] | cols=[36] | col_header=False | row_header=False | metadata=False
Cell AL17 | value='0.099' | fill=00000000 | rows=[16] | cols=[37] | col_header=False | row_header=False | metadata=False
Cell AM17 | value='0.106' | fill=00000000 | rows=[16] | cols=[38] | col_header=False | row_header=False | metadata=False
Cell AN17 | value='0.247' | fill=00000000 | rows=[16] | cols=[39] | col_header=False | row_header=False | metadata=False
Cell AO17 | value='0.015' | fill=00000000 | rows=[16] | cols=[40] | col_header=False | row_header=False | metadata=False
Cell AP17 | value='0.337' | fill=00000000 | rows=[16] | cols=[41] | col_header=False | row_header=False | metadata=False
Cell AQ17 | value='0.72' | fill=00000000 | rows=[16] | cols=[42] | col_header=False | row_header=False | metadata=False
Cell AR17 | value='0.014' | fill=00000000 | rows=[16] | cols=[43] | col_header=False | row_header=False | metadata=False
Cell AS17 | value='0.43' | fill=00000000 | rows=[16] | cols=[44] | col_header=False | row_header=False | metadata=False
Cell AT17 | value='0.56' | fill=00000000 | rows=[16] | cols=[45] | col_header=False | row_header=False | metadata=False
Cell AU17 | value='0.89' | fill=00000000 | rows=[16] | cols=[46] | col_header=False | row_header=False | metadata=False
Cell AV17 | value='0.44' | fill=00000000 | rows=[16] | cols=[47] | col_header=False | row_header=False | metadata=False
Cell AW17 | value='1.64' | fill=00000000 | rows=[16] | cols=[48] | col_header=False | row_header=False | metadata=False
Cell AX17 | value='0.375' | fill=00000000 | rows=[16] | cols=[49] | col_header=False | row_header=False | metadata=False
Cell AY17 | value='0.41' | fill=00000000 | rows=[16] | cols=[50] | col_header=False | row_header=False | metadata=False
Cell AZ17 | value='1.91' | fill=00000000 | rows=[16] | cols=[51] | col_header=False | row_header=False | metadata=False
Cell BA17 | value='0.32' | fill=00000000 | rows=[16] | cols=[52] | col_header=False | row_header=False | metadata=False
Cell BB17 | value='1.12' | fill=00000000 | rows=[16] | cols=[53] | col_header=False | row_header=False | metadata=False
Cell BC17 | value='0' | fill=00000000 | rows=[16] | cols=[54] | col_header=False | row_header=False | metadata=False
Cell BD17 | value='2.3' | fill=00000000 | rows=[16] | cols=[55] | col_header=False | row_header=False | metadata=False
Cell BE17 | value='0.487' | fill=00000000 | rows=[16] | cols=[56] | col_header=False | row_header=False | metadata=False
Cell BF17 | value='0.08' | fill=00000000 | rows=[16] | cols=[57] | col_header=False | row_header=False | metadata=False
Cell BG17 | value='2.26' | fill=00000000 | rows=[16] | cols=[58] | col_header=False | row_header=False | metadata=False
Cell BH17 | value='0.477' | fill=00000000 | rows=[16] | cols=[59] | col_header=False | row_header=False | metadata=False
Cell BI17 | value='1.68' | fill=00000000 | rows=[16] | cols=[60] | col_header=False | row_header=False | metadata=False
Cell BJ17 | value='0.37' | fill=00000000 | rows=[16] | cols=[61] | col_header=False | row_header=False | metadata=False
Cell BK17 | value='2.67' | fill=00000000 | rows=[16] | cols=[62] | col_header=False | row_header=False | metadata=False
Cell BL17 | value='0.57' | fill=00000000 | rows=[16] | cols=[63] | col_header=False | row_header=False | metadata=False
Cell BM17 | value='0.47' | fill=00000000 | rows=[16] | cols=[64] | col_header=False | row_header=False | metadata=False
Cell BN17 | value='2.55' | fill=00000000 | rows=[16] | cols=[65] | col_header=False | row_header=False | metadata=False
Cell BO17 | value='0.582' | fill=00000000 | rows=[16] | cols=[66] | col_header=False | row_header=False | metadata=False
Cell BP17 | value='1.79' | fill=00000000 | rows=[16] | cols=[67] | col_header=False | row_header=False | metadata=False
Cell BQ17 | value='0.17' | fill=00000000 | rows=[16] | cols=[68] | col_header=False | row_header=False | metadata=False
Cell BR17 | value='2.53' | fill=00000000 | rows=[16] | cols=[69] | col_header=False | row_header=False | metadata=False
Cell BS17 | value='0.686' | fill=00000000 | rows=[16] | cols=[70] | col_header=False | row_header=False | metadata=False
Cell BT17 | value='0.2' | fill=00000000 | rows=[16] | cols=[71] | col_header=False | row_header=False | metadata=False
Cell BU17 | value='2.48' | fill=00000000 | rows=[16] | cols=[72] | col_header=False | row_header=False | metadata=False
Cell BV17 | value='0.697' | fill=00000000 | rows=[16] | cols=[73] | col_header=False | row_header=False | metadata=False
Cell BW17 | value='1.32' | fill=00000000 | rows=[16] | cols=[74] | col_header=False | row_header=False | metadata=False
Cell BX17 | value='0.42' | fill=00000000 | rows=[16] | cols=[75] | col_header=False | row_header=False | metadata=False
Cell BY17 | value='1.94' | fill=00000000 | rows=[16] | cols=[76] | col_header=False | row_header=False | metadata=False
Cell BZ17 | value='0.592' | fill=00000000 | rows=[16] | cols=[77] | col_header=False | row_header=False | metadata=False
Cell CA17 | value='0.49' | fill=00000000 | rows=[16] | cols=[78] | col_header=False | row_header=False | metadata=False
Cell CB17 | value='1.89' | fill=00000000 | rows=[16] | cols=[79] | col_header=False | row_header=False | metadata=False
Cell CC17 | value='0.593' | fill=00000000 | rows=[16] | cols=[80] | col_header=False | row_header=False | metadata=False
Cell A18 | value='05M285' | fill=00000000 | rows=[17] | cols=[0] | col_header=False | row_header=False | metadata=False
Cell B18 | value='Harlem Renaissance High School' | fill=00000000 | rows=[17] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C18 | value='37.7' | fill=7 | rows=[17] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D18 | value='A' | fill=7 | rows=[17] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E18 | value='7.64' | fill=00000000 | rows=[17] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F18 | value='1.57' | fill=00000000 | rows=[17] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G18 | value='9.79' | fill=00000000 | rows=[17] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H18 | value='0.738' | fill=00000000 | rows=[17] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I18 | value='1.76' | fill=00000000 | rows=[17] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J18 | value='11.48' | fill=00000000 | rows=[17] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K18 | value='0.605' | fill=00000000 | rows=[17] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L18 | value='8.61' | fill=00000000 | rows=[17] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M18 | value='3.25' | fill=00000000 | rows=[17] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N18 | value='11.03' | fill=00000000 | rows=[17] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O18 | value='0.689' | fill=00000000 | rows=[17] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P18 | value='3.01' | fill=00000000 | rows=[17] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q18 | value='12.25' | fill=00000000 | rows=[17] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R18 | value='0.606' | fill=00000000 | rows=[17] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell S18 | value='10.59' | fill=00000000 | rows=[17] | cols=[18] | col_header=False | row_header=False | metadata=False
Cell T18 | value='6.36' | fill=00000000 | rows=[17] | cols=[19] | col_header=False | row_header=False | metadata=False
Cell U18 | value='12.32' | fill=00000000 | rows=[17] | cols=[20] | col_header=False | row_header=False | metadata=False
Cell V18 | value='0.71' | fill=00000000 | rows=[17] | cols=[21] | col_header=False | row_header=False | metadata=False
Cell W18 | value='5.82' | fill=00000000 | rows=[17] | cols=[22] | col_header=False | row_header=False | metadata=False
Cell X18 | value='13.34' | fill=00000000 | rows=[17] | cols=[23] | col_header=False | row_header=False | metadata=False
Cell Y18 | value='0.634' | fill=00000000 | rows=[17] | cols=[24] | col_header=False | row_header=False | metadata=False
Cell Z18 | value='12.36' | fill=00000000 | rows=[17] | cols=[25] | col_header=False | row_header=False | metadata=False
Cell AA18 | value='6.75' | fill=00000000 | rows=[17] | cols=[26] | col_header=False | row_header=False | metadata=False
Cell AB18 | value='11.53' | fill=00000000 | rows=[17] | cols=[27] | col_header=False | row_header=False | metadata=False
Cell AC18 | value='1' | fill=00000000 | rows=[17] | cols=[28] | col_header=False | row_header=False | metadata=False
Cell AD18 | value='5.76' | fill=00000000 | rows=[17] | cols=[29] | col_header=False | row_header=False | metadata=False
Cell AE18 | value='12.98' | fill=00000000 | rows=[17] | cols=[30] | col_header=False | row_header=False | metadata=False
Cell AF18 | value='0.914' | fill=00000000 | rows=[17] | cols=[31] | col_header=False | row_header=False | metadata=False
Cell AG18 | value='-0.068' | fill=00000000 | rows=[17] | cols=[32] | col_header=False | row_header=False | metadata=False
Cell AH18 | value='-0.131' | fill=00000000 | rows=[17] | cols=[33] | col_header=False | row_header=False | metadata=False
