=== economy-table18.xlsx ===
Cell A1 | value='Code' | fill=FF00B0F0 | rows=[0] | cols=[0] | col_header=True | row_header=True | metadata=True
Cell N76 | value='26.1645034011176' | fill=00000000 | rows=[75] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A77 | value='E08000016' | fill=FF00B0F0 | rows=[76] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B77 | value='Barnsley' | fill=FF00B050 | rows=[76] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C77 | value='Metropolitan District' | fill=FF00B050 | rows=[76] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D77 | value='31.6243097543791' | fill=00000000 | rows=[76] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E77 | value='29.1876729464387' | fill=00000000 | rows=[76] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F77 | value='30.7821013342486' | fill=00000000 | rows=[76] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G77 | value='32.9969973793382' | fill=00000000 | rows=[76] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H77 | value='28.4943720986473' | fill=00000000 | rows=[76] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I77 | value='31.6162300119798' | fill=00000000 | rows=[76] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J77 | value='30.2346290045352' | fill=00000000 | rows=[76] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K77 | value='39.8000740466494' | fill=00000000 | rows=[76] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L77 | value='39.4314113074169' | fill=00000000 | rows=[76] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M77 | value='34.5125986256045' | fill=00000000 | rows=[76] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N77 | value='30.1348943751591' | fill=00000000 | rows=[76] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A78 | value='E08000017' | fill=FF00B0F0 | rows=[77] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B78 | value='Doncaster' | fill=FF00B050 | rows=[77] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C78 | value='Metropolitan District' | fill=FF00B050 | rows=[77] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D78 | value='37.132416473137' | fill=00000000 | rows=[77] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E78 | value='37.5206931034193' | fill=00000000 | rows=[77] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F78 | value='35.7320889238902' | fill=00000000 | rows=[77] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G78 | value='30.1815491244425' | fill=00000000 | rows=[77] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H78 | value='19.6949571749187' | fill=00000000 | rows=[77] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I78 | value='21.962477665277' | fill=00000000 | rows=[77] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J78 | value='26.8232177164885' | fill=00000000 | rows=[77] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K78 | value='30.0703827214106' | fill=00000000 | rows=[77] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L78 | value='34.697843018794' | fill=00000000 | rows=[77] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M78 | value='31.4558945168138' | fill=00000000 | rows=[77] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N78 | value='32.4337979732951' | fill=00000000 | rows=[77] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A79 | value='E08000018' | fill=FF00B0F0 | rows=[78] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B79 | value='Rotherham' | fill=FF00B050 | rows=[78] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C79 | value='Metropolitan District' | fill=FF00B050 | rows=[78] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D79 | value='31.8875653372742' | fill=00000000 | rows=[78] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E79 | value='27.7288993455782' | fill=00000000 | rows=[78] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F79 | value='27.6769151833287' | fill=00000000 | rows=[78] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G79 | value='26.2465903962009' | fill=00000000 | rows=[78] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H79 | value='23.2202304424554' | fill=00000000 | rows=[78] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I79 | value='25.0569254422669' | fill=00000000 | rows=[78] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J79 | value='23.4948747262968' | fill=00000000 | rows=[78] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K79 | value='30.7024942764189' | fill=00000000 | rows=[78] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L79 | value='35.4997137895704' | fill=00000000 | rows=[78] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M79 | value='28.3331164982581' | fill=00000000 | rows=[78] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N79 | value='31.3206219793669' | fill=00000000 | rows=[78] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A80 | value='E08000019' | fill=FF00B0F0 | rows=[79] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B80 | value='Sheffield' | fill=FF00B050 | rows=[79] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C80 | value='Metropolitan District' | fill=FF00B050 | rows=[79] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D80 | value='27.4759727748452' | fill=00000000 | rows=[79] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E80 | value='26.6442262570841' | fill=00000000 | rows=[79] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F80 | value='24.0421849429924' | fill=00000000 | rows=[79] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G80 | value='21.8396138024575' | fill=00000000 | rows=[79] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H80 | value='17.4498124862122' | fill=00000000 | rows=[79] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I80 | value='18.481502113576' | fill=00000000 | rows=[79] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J80 | value='20.6469075183371' | fill=00000000 | rows=[79] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K80 | value='21.2038906773847' | fill=00000000 | rows=[79] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L80 | value='20.5730041938101' | fill=00000000 | rows=[79] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M80 | value='17.8626044994223' | fill=00000000 | rows=[79] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N80 | value='18.9670699381499' | fill=00000000 | rows=[79] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A81 | value='E11000006' | fill=FF00B0F0 | rows=[80] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B81 | value='West Yorkshire (Met County)' | fill=FF00B050 | rows=[80] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C81 | value='Metropolitan County' | fill=FF00B050 | rows=[80] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D81 | value='26.6034366539716' | fill=00000000 | rows=[80] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E81 | value='23.6509095772061' | fill=00000000 | rows=[80] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F81 | value='21.2950711214026' | fill=00000000 | rows=[80] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G81 | value='21.2095746079659' | fill=00000000 | rows=[80] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H81 | value='17.0452351697369' | fill=00000000 | rows=[80] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I81 | value='19.0639654965343' | fill=00000000 | rows=[80] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J81 | value='21.9641557103156' | fill=00000000 | rows=[80] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K81 | value='26.7624075557876' | fill=00000000 | rows=[80] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L81 | value='27.910309318433' | fill=00000000 | rows=[80] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M81 | value='24.6262170928033' | fill=00000000 | rows=[80] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N81 | value='25.6311434405365' | fill=00000000 | rows=[80] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A82 | value='E08000032' | fill=FF00B0F0 | rows=[81] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B82 | value='Bradford' | fill=FF00B050 | rows=[81] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C82 | value='Metropolitan District' | fill=FF00B050 | rows=[81] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D82 | value='25.533301944877' | fill=00000000 | rows=[81] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E82 | value='24.884942671604' | fill=00000000 | rows=[81] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F82 | value='21.516250703019' | fill=00000000 | rows=[81] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G82 | value='19.9940300965478' | fill=00000000 | rows=[81] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H82 | value='16.3584710214045' | fill=00000000 | rows=[81] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I82 | value='19.996628920795' | fill=00000000 | rows=[81] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J82 | value='20.0409975737168' | fill=00000000 | rows=[81] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K82 | value='24.9261073771156' | fill=00000000 | rows=[81] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L82 | value='28.2480186104593' | fill=00000000 | rows=[81] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M82 | value='25.3811553682145' | fill=00000000 | rows=[81] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N82 | value='25.5313397195057' | fill=00000000 | rows=[81] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A83 | value='E08000033' | fill=FF00B0F0 | rows=[82] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B83 | value='Calderdale' | fill=FF00B050 | rows=[82] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C83 | value='Metropolitan District' | fill=FF00B050 | rows=[82] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D83 | value='29.0199929495896' | fill=00000000 | rows=[82] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E83 | value='23.0550439173527' | fill=00000000 | rows=[82] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F83 | value='21.6220931681663' | fill=00000000 | rows=[82] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G83 | value='20.8190047772181' | fill=00000000 | rows=[82] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H83 | value='19.3742248767516' | fill=00000000 | rows=[82] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I83 | value='19.3284736028275' | fill=00000000 | rows=[82] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J83 | value='25.1705596315667' | fill=00000000 | rows=[82] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K83 | value='35.840327682996' | fill=00000000 | rows=[82] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L83 | value='41.6119803794674' | fill=00000000 | rows=[82] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M83 | value='33.2350381900802' | fill=00000000 | rows=[82] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N83 | value='40.4863192497341' | fill=00000000 | rows=[82] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A84 | value='E08000034' | fill=FF00B0F0 | rows=[83] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B84 | value='Kirklees' | fill=FF00B050 | rows=[83] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C84 | value='Metropolitan District' | fill=FF00B050 | rows=[83] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D84 | value='30.8794352773783' | fill=00000000 | rows=[83] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E84 | value='28.3527076835838' | fill=00000000 | rows=[83] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F84 | value='23.4031588201413' | fill=00000000 | rows=[83] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G84 | value='24.2703079163413' | fill=00000000 | rows=[83] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H84 | value='18.9749345304901' | fill=00000000 | rows=[83] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I84 | value='19.6071430696634' | fill=00000000 | rows=[83] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J84 | value='24.3085405982273' | fill=00000000 | rows=[83] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K84 | value='28.8581108423201' | fill=00000000 | rows=[83] | cols=[10] | col_header=False | row_header=False | metadata=False
