=== economy-table27.xlsx ===
Cell A1 | value='Time period' | fill=FFFFFF00 | rows=[0] | cols=[0, 1, 2] | col_header=True | row_header=True | metadata=False
Cell A157 | value='·  ·  Final consumption expenditure, General government' | fill=FF00B050 | rows=[156] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B157 | value='Units' | fill=FFE2F2FB | rows=[156] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D157 | value='2.752089412' | fill=00000000 | rows=[156] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E157 | value='-0.539993765' | fill=00000000 | rows=[156] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F157 | value='0.660675298' | fill=00000000 | rows=[156] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G157 | value='0.098436562' | fill=00000000 | rows=[156] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H157 | value='-0.341675881' | fill=00000000 | rows=[156] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell A158 | value='·  Gross capital formation' | fill=FF00B050 | rows=[157] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell A159 | value='·  ·  Gross fixed capital formation, Total economy' | fill=FF00B050 | rows=[158] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B159 | value='Units' | fill=FFE2F2FB | rows=[158] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D159 | value='-4.089502575' | fill=00000000 | rows=[158] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E159 | value='-4.007913771' | fill=00000000 | rows=[158] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F159 | value='-4.979454901' | fill=00000000 | rows=[158] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G159 | value='-4.140824389' | fill=00000000 | rows=[158] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H159 | value='-2.688870618' | fill=00000000 | rows=[158] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell A160 | value='·  External balance of goods and services' | fill=FF00B050 | rows=[159] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell A161 | value='·  ·  Exports of goods and services, Total economy' | fill=FF00B050 | rows=[160] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B161 | value='Units' | fill=FFE2F2FB | rows=[160] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D161 | value='-2.870175344' | fill=00000000 | rows=[160] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E161 | value='-4.253207603' | fill=00000000 | rows=[160] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F161 | value='-5.184976197' | fill=00000000 | rows=[160] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G161 | value='-3.284918255' | fill=00000000 | rows=[160] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H161 | value='-0.321879611' | fill=00000000 | rows=[160] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell A162 | value='·  ·  Imports of goods and services, Total economy' | fill=FF00B050 | rows=[161] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B162 | value='Units' | fill=FFE2F2FB | rows=[161] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D162 | value='-4.626067662' | fill=00000000 | rows=[161] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E162 | value='-8.127080964' | fill=00000000 | rows=[161] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F162 | value='-6.066070519' | fill=00000000 | rows=[161] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G162 | value='-5.889917247' | fill=00000000 | rows=[161] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H162 | value='-1.804245558' | fill=00000000 | rows=[161] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell A163 | value='Adjustment: Calendar and seasonally adjusted' | fill=FFFFFF00 | rows=[162] | cols=[0, 1, 2, 3, 4, 5, 6] | col_header=True | row_header=False | metadata=False
Cell A164 | value='Unit of measure: Index' | fill=FFFFFF00 | rows=[163] | cols=[0, 1, 2, 3, 4, 5, 6] | col_header=True | row_header=False | metadata=False
Cell A165 | value='Price base: Chain linked volume (rebased)' | fill=FFFFFF00 | rows=[164] | cols=[0, 1, 2, 3, 4, 5, 6] | col_header=True | row_header=False | metadata=False
Cell A166 | value='Transformation: Non transformed data' | fill=FFFFFF00 | rows=[165] | cols=[0, 1, 2, 3, 4, 5, 6] | col_header=True | row_header=False | metadata=False
Cell A167 | value='Gross domestic product, Total economy' | fill=FF00B050 | rows=[166] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B167 | value='2020, Units' | fill=FFE2F2FB | rows=[166] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D167 | value='109.115640936' | fill=00000000 | rows=[166] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E167 | value='108.533206918' | fill=00000000 | rows=[166] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F167 | value='108.762469086' | fill=00000000 | rows=[166] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G167 | value='108.718553686' | fill=00000000 | rows=[166] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H167 | value='109.005225016' | fill=00000000 | rows=[166] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell A168 | value='·  Final consumption expenditure, Total economy' | fill=FF00B050 | rows=[167] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell A169 | value='·  ·  Final consumption expenditure, Households and non-profit institutions serving households (NPISH)' | fill=FF00B050 | rows=[168] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B169 | value='2020, Units' | fill=FFE2F2FB | rows=[168] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D169 | value='109.814846613' | fill=00000000 | rows=[168] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E169 | value='109.593755871' | fill=00000000 | rows=[168] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F169 | value='109.95342687' | fill=00000000 | rows=[168] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G169 | value='109.277915464' | fill=00000000 | rows=[168] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H169 | value='109.791490539' | fill=00000000 | rows=[168] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell A170 | value='·  ·  Final consumption expenditure, General government' | fill=FF00B050 | rows=[169] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B170 | value='2020, Units' | fill=FFE2F2FB | rows=[169] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D170 | value='109.410151907' | fill=00000000 | rows=[169] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E170 | value='107.639207254' | fill=00000000 | rows=[169] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F170 | value='108.769275954' | fill=00000000 | rows=[169] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G170 | value='108.540131893' | fill=00000000 | rows=[169] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H170 | value='109.036323806' | fill=00000000 | rows=[169] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell A171 | value='·  Gross capital formation' | fill=FF00B050 | rows=[170] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell A172 | value='·  ·  Gross fixed capital formation, Total economy' | fill=FF00B050 | rows=[171] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B172 | value='2020, Units' | fill=FFE2F2FB | rows=[171] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D172 | value='102.231526974' | fill=00000000 | rows=[171] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E172 | value='102.407785267' | fill=00000000 | rows=[171] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F172 | value='100.482966063' | fill=00000000 | rows=[171] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G172 | value='99.828899607' | fill=00000000 | rows=[171] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H172 | value='99.482653483' | fill=00000000 | rows=[171] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell A173 | value='·  External balance of goods and services' | fill=FF00B050 | rows=[172] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell A174 | value='·  ·  Exports of goods and services, Total economy' | fill=FF00B050 | rows=[173] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B174 | value='2020, Units' | fill=FFE2F2FB | rows=[173] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D174 | value='118.181782279' | fill=00000000 | rows=[173] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E174 | value='117.528788006' | fill=00000000 | rows=[173] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F174 | value='117.632935775' | fill=00000000 | rows=[173] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G174 | value='116.447447059' | fill=00000000 | rows=[173] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H174 | value='117.801379218' | fill=00000000 | rows=[173] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell A175 | value='·  ·  Imports of goods and services, Total economy' | fill=FF00B050 | rows=[174] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B175 | value='2020, Units' | fill=FFE2F2FB | rows=[174] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D175 | value='115.736208477' | fill=00000000 | rows=[174] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E175 | value='112.368183441' | fill=00000000 | rows=[174] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F175 | value='112.319631817' | fill=00000000 | rows=[174] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G175 | value='111.796095435' | fill=00000000 | rows=[174] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H175 | value='113.648043076' | fill=00000000 | rows=[174] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell A176 | value='Adjustment: Calendar and seasonally adjusted' | fill=FFFFFF00 | rows=[175] | cols=[0, 1, 2, 3, 4, 5, 6] | col_header=True | row_header=False | metadata=False
Cell A177 | value='Unit of measure: Index' | fill=FFFFFF00 | rows=[176] | cols=[0, 1, 2, 3, 4, 5, 6] | col_header=True | row_header=False | metadata=False
Cell A178 | value='Price base: Deflator' | fill=FFFFFF00 | rows=[177] | cols=[0, 1, 2, 3, 4, 5, 6] | col_header=True | row_header=False | metadata=False
Cell A179 | value='Transformation: Non transformed data' | fill=FFFFFF00 | rows=[178] | cols=[0, 1, 2, 3, 4, 5, 6] | col_header=True | row_header=False | metadata=False
Cell A180 | value='Gross domestic product, Total economy' | fill=FF00B050 | rows=[179] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B180 | value='2015, Units' | fill=FFE2F2FB | rows=[179] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D180 | value='124.545832256' | fill=00000000 | rows=[179] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E180 | value='125.279186775' | fill=00000000 | rows=[179] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F180 | value='125.683015784' | fill=00000000 | rows=[179] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G180 | value='126.691502238' | fill=00000000 | rows=[179] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H180 | value='127.716228347' | fill=00000000 | rows=[179] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell A181 | value='·  Final consumption expenditure, Total economy' | fill=FF00B050 | rows=[180] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B181 | value='2015, Units' | fill=FFE2F2FB | rows=[180] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D181 | value='128.931834676' | fill=00000000 | rows=[180] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E181 | value='130.806756207' | fill=00000000 | rows=[180] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F181 | value='131.531907367' | fill=00000000 | rows=[180] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G181 | value='132.919033941' | fill=00000000 | rows=[180] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H181 | value='133.768948171' | fill=00000000 | rows=[180] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell A182 | value='·  ·  Final consumption expenditure, Households and non-profit institutions serving households (NPISH)' | fill=FF00B050 | rows=[181] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B182 | value='2015, Units' | fill=FFE2F2FB | rows=[181] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell D182 | value='129.630011051' | fill=00000000 | rows=[181] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E182 | value='131.156652615' | fill=00000000 | rows=[181] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F182 | value='131.554759385' | fill=00000000 | rows=[181] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G182 | value='132.867518608' | fill=00000000 | rows=[181] | cols=[6] | col_header=False | row_header=False | metadata=False
