=== economy-table28.xlsx ===
Cell A1 | value='Time period' | fill=FFFFFF00 | rows=[0] | cols=[0, 1, 2, 3, 4, 5] | col_header=True | row_header=True | metadata=False
Cell A105 | value='Environmental tax deferral (energy tax)' | fill=FF00B050 | rows=[104] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B105 | value='·  ·  Consumer Support Estimate' | fill=FF00B050 | rows=[104] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C105 | value='Use of fossil fuels in the industrial sector' | fill=FF00B050 | rows=[104] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D105 | value='End-use electricity' | fill=FF00B050 | rows=[104] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E105 | value='·  ·  Central government' | fill=FF00B050 | rows=[104] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell G105 | value='..' | fill=00000000 | rows=[104] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H105 | value='..' | fill=00000000 | rows=[104] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I105 | value='..' | fill=00000000 | rows=[104] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J105 | value='..' | fill=00000000 | rows=[104] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K105 | value='..' | fill=00000000 | rows=[104] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L105 | value='..' | fill=00000000 | rows=[104] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M105 | value='..' | fill=00000000 | rows=[104] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N105 | value='..' | fill=00000000 | rows=[104] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O105 | value='..' | fill=00000000 | rows=[104] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P105 | value='..' | fill=00000000 | rows=[104] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q105 | value='..' | fill=00000000 | rows=[104] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R105 | value='..' | fill=00000000 | rows=[104] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell S105 | value='..' | fill=00000000 | rows=[104] | cols=[18] | col_header=False | row_header=False | metadata=False
Cell T105 | value='..' | fill=00000000 | rows=[104] | cols=[19] | col_header=False | row_header=False | metadata=False
Cell A106 | value='Reduction in excise duty on petrol and diesel (ID 711)' | fill=FF00B050 | rows=[105] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B106 | value='Total' | fill=FF00B050 | rows=[105] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell A107 | value='Reduction in excise duty on petrol and diesel (ID 711)' | fill=FF00B050 | rows=[106] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B107 | value='·  Beneficiary' | fill=FF00B050 | rows=[106] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell A108 | value='Reduction in excise duty on petrol and diesel (ID 711)' | fill=FF00B050 | rows=[107] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B108 | value='·  ·  Consumer Support Estimate' | fill=FF00B050 | rows=[107] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C108 | value='Other end uses of fossil fuels (e.g. transport and residential sectors)' | fill=FF00B050 | rows=[107] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D108 | value='Petroleum' | fill=FF00B050 | rows=[107] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell A109 | value='Reduction in excise duty on petrol and diesel (ID 711)' | fill=FF00B050 | rows=[108] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B109 | value='·  ·  Consumer Support Estimate' | fill=FF00B050 | rows=[108] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C109 | value='Other end uses of fossil fuels (e.g. transport and residential sectors)' | fill=FF00B050 | rows=[108] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D109 | value='·  Motor gasoline excl. biofuels' | fill=FF00B050 | rows=[108] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E109 | value='Total economy' | fill=FF00B050 | rows=[108] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell A110 | value='Reduction in excise duty on petrol and diesel (ID 711)' | fill=FF00B050 | rows=[109] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B110 | value='·  ·  Consumer Support Estimate' | fill=FF00B050 | rows=[109] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C110 | value='Other end uses of fossil fuels (e.g. transport and residential sectors)' | fill=FF00B050 | rows=[109] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D110 | value='·  Motor gasoline excl. biofuels' | fill=FF00B050 | rows=[109] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E110 | value='·  General government' | fill=FF00B050 | rows=[109] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell A111 | value='Reduction in excise duty on petrol and diesel (ID 711)' | fill=FF00B050 | rows=[110] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B111 | value='·  ·  Consumer Support Estimate' | fill=FF00B050 | rows=[110] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C111 | value='Other end uses of fossil fuels (e.g. transport and residential sectors)' | fill=FF00B050 | rows=[110] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D111 | value='·  Motor gasoline excl. biofuels' | fill=FF00B050 | rows=[110] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E111 | value='·  ·  Central government' | fill=FF00B050 | rows=[110] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell G111 | value='..' | fill=00000000 | rows=[110] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H111 | value='..' | fill=00000000 | rows=[110] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I111 | value='..' | fill=00000000 | rows=[110] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J111 | value='..' | fill=00000000 | rows=[110] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K111 | value='..' | fill=00000000 | rows=[110] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L111 | value='..' | fill=00000000 | rows=[110] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M111 | value='..' | fill=00000000 | rows=[110] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N111 | value='..' | fill=00000000 | rows=[110] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O111 | value='..' | fill=00000000 | rows=[110] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P111 | value='..' | fill=00000000 | rows=[110] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q111 | value='..' | fill=00000000 | rows=[110] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R111 | value='..' | fill=00000000 | rows=[110] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell S111 | value='..' | fill=00000000 | rows=[110] | cols=[18] | col_header=False | row_header=False | metadata=False
Cell T111 | value='..' | fill=00000000 | rows=[110] | cols=[19] | col_header=False | row_header=False | metadata=False
Cell A112 | value='Reduction in excise duty on petrol and diesel (ID 711)' | fill=FF00B050 | rows=[111] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B112 | value='·  ·  Consumer Support Estimate' | fill=FF00B050 | rows=[111] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C112 | value='Other end uses of fossil fuels (e.g. transport and residential sectors)' | fill=FF00B050 | rows=[111] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D112 | value='·  Gas/diesel oil excl. biofuels' | fill=FF00B050 | rows=[111] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E112 | value='Total economy' | fill=FF00B050 | rows=[111] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell A113 | value='Reduction in excise duty on petrol and diesel (ID 711)' | fill=FF00B050 | rows=[112] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B113 | value='·  ·  Consumer Support Estimate' | fill=FF00B050 | rows=[112] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C113 | value='Other end uses of fossil fuels (e.g. transport and residential sectors)' | fill=FF00B050 | rows=[112] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D113 | value='·  Gas/diesel oil excl. biofuels' | fill=FF00B050 | rows=[112] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E113 | value='·  General government' | fill=FF00B050 | rows=[112] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell A114 | value='Reduction in excise duty on petrol and diesel (ID 711)' | fill=FF00B050 | rows=[113] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B114 | value='·  ·  Consumer Support Estimate' | fill=FF00B050 | rows=[113] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C114 | value='Other end uses of fossil fuels (e.g. transport and residential sectors)' | fill=FF00B050 | rows=[113] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D114 | value='·  Gas/diesel oil excl. biofuels' | fill=FF00B050 | rows=[113] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E114 | value='·  ·  Central government' | fill=FF00B050 | rows=[113] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell G114 | value='..' | fill=00000000 | rows=[113] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H114 | value='..' | fill=00000000 | rows=[113] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I114 | value='..' | fill=00000000 | rows=[113] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J114 | value='..' | fill=00000000 | rows=[113] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K114 | value='..' | fill=00000000 | rows=[113] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L114 | value='..' | fill=00000000 | rows=[113] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M114 | value='..' | fill=00000000 | rows=[113] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N114 | value='..' | fill=00000000 | rows=[113] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O114 | value='..' | fill=00000000 | rows=[113] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P114 | value='..' | fill=00000000 | rows=[113] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q114 | value='..' | fill=00000000 | rows=[113] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R114 | value='..' | fill=00000000 | rows=[113] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell S114 | value='..' | fill=00000000 | rows=[113] | cols=[18] | col_header=False | row_header=False | metadata=False
Cell T114 | value='..' | fill=00000000 | rows=[113] | cols=[19] | col_header=False | row_header=False | metadata=False
Cell A115 | value='Temporary reduction on petrol excise taxes (ID 716)' | fill=FF00B050 | rows=[114] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B115 | value='Total' | fill=FF00B050 | rows=[114] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell A116 | value='Temporary reduction on petrol excise taxes (ID 716)' | fill=FF00B050 | rows=[115] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B116 | value='·  Beneficiary' | fill=FF00B050 | rows=[115] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell A117 | value='Temporary reduction on petrol excise taxes (ID 716)' | fill=FF00B050 | rows=[116] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B117 | value='·  ·  Consumer Support Estimate' | fill=FF00B050 | rows=[116] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C117 | value='Other end uses of fossil fuels (e.g. transport and residential sectors)' | fill=FF00B050 | rows=[116] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D117 | value='Petroleum' | fill=FF00B050 | rows=[116] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell A118 | value='Temporary reduction on petrol excise taxes (ID 716)' | fill=FF00B050 | rows=[117] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B118 | value='·  ·  Consumer Support Estimate' | fill=FF00B050 | rows=[117] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C118 | value='Other end uses of fossil fuels (e.g. transport and residential sectors)' | fill=FF00B050 | rows=[117] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D118 | value='·  Motor gasoline excl. biofuels' | fill=FF00B050 | rows=[117] | cols=[3] | col_header=False | row_header=True | metadata=False
