=== economy-table29.xlsx ===
Cell A1 | value='Time period' | fill=FFFFFF00 | rows=[0] | cols=[0, 1, 2, 3, 4, 5] | col_header=True | row_header=True | metadata=False
Cell S223 | value='..' | fill=00000000 | rows=[222] | cols=[18] | col_header=False | row_header=False | metadata=False
Cell T223 | value='..' | fill=00000000 | rows=[222] | cols=[19] | col_header=False | row_header=False | metadata=False
Cell A224 | value='Support Measures for Coal-Bed Methane Producers' | fill=FF00B050 | rows=[223] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B224 | value='Total' | fill=FF00B050 | rows=[223] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell A225 | value='Support Measures for Coal-Bed Methane Producers' | fill=FF00B050 | rows=[224] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B225 | value='·  Beneficiary' | fill=FF00B050 | rows=[224] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell A226 | value='Support Measures for Coal-Bed Methane Producers' | fill=FF00B050 | rows=[225] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B226 | value='·  ·  Producer Support Estimate' | fill=FF00B050 | rows=[225] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C226 | value='Extraction or mining stage' | fill=FF00B050 | rows=[225] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D226 | value='Natural Gas' | fill=FF00B050 | rows=[225] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E226 | value='Total economy' | fill=FF00B050 | rows=[225] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell A227 | value='Support Measures for Coal-Bed Methane Producers' | fill=FF00B050 | rows=[226] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B227 | value='·  ·  Producer Support Estimate' | fill=FF00B050 | rows=[226] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C227 | value='Extraction or mining stage' | fill=FF00B050 | rows=[226] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D227 | value='Natural Gas' | fill=FF00B050 | rows=[226] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E227 | value='·  General government' | fill=FF00B050 | rows=[226] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell A228 | value='Support Measures for Coal-Bed Methane Producers' | fill=FF00B050 | rows=[227] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B228 | value='·  ·  Producer Support Estimate' | fill=FF00B050 | rows=[227] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C228 | value='Extraction or mining stage' | fill=FF00B050 | rows=[227] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D228 | value='Natural Gas' | fill=FF00B050 | rows=[227] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E228 | value='·  ·  Central government' | fill=FF00B050 | rows=[227] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell G228 | value='720000000' | fill=00000000 | rows=[227] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H228 | value='1060000000' | fill=00000000 | rows=[227] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I228 | value='1159866000' | fill=00000000 | rows=[227] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J228 | value='1320072000' | fill=00000000 | rows=[227] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K228 | value='1539860000' | fill=00000000 | rows=[227] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L228 | value='1720080000' | fill=00000000 | rows=[227] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M228 | value='2639892000' | fill=00000000 | rows=[227] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N228 | value='2793354000' | fill=00000000 | rows=[227] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O228 | value='3064152000' | fill=00000000 | rows=[227] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P228 | value='3156076560' | fill=00000000 | rows=[227] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q228 | value='3250758857' | fill=00000000 | rows=[227] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R228 | value='3150000000' | fill=00000000 | rows=[227] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell S228 | value='3052364213' | fill=00000000 | rows=[227] | cols=[18] | col_header=False | row_header=False | metadata=False
Cell T228 | value='3150000000' | fill=00000000 | rows=[227] | cols=[19] | col_header=False | row_header=False | metadata=False
Cell A229 | value='2012-15 Shale-Gas Subsidy' | fill=FF00B050 | rows=[228] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B229 | value='Total' | fill=FF00B050 | rows=[228] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell A230 | value='2012-15 Shale-Gas Subsidy' | fill=FF00B050 | rows=[229] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B230 | value='·  Beneficiary' | fill=FF00B050 | rows=[229] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell A231 | value='2012-15 Shale-Gas Subsidy' | fill=FF00B050 | rows=[230] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B231 | value='·  ·  Producer Support Estimate' | fill=FF00B050 | rows=[230] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C231 | value='Extraction or mining stage' | fill=FF00B050 | rows=[230] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D231 | value='Natural Gas' | fill=FF00B050 | rows=[230] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E231 | value='Total economy' | fill=FF00B050 | rows=[230] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell A232 | value='2012-15 Shale-Gas Subsidy' | fill=FF00B050 | rows=[231] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B232 | value='·  ·  Producer Support Estimate' | fill=FF00B050 | rows=[231] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C232 | value='Extraction or mining stage' | fill=FF00B050 | rows=[231] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D232 | value='Natural Gas' | fill=FF00B050 | rows=[231] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E232 | value='·  General government' | fill=FF00B050 | rows=[231] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell A233 | value='2012-15 Shale-Gas Subsidy' | fill=FF00B050 | rows=[232] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B233 | value='·  ·  Producer Support Estimate' | fill=FF00B050 | rows=[232] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C233 | value='Extraction or mining stage' | fill=FF00B050 | rows=[232] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D233 | value='Natural Gas' | fill=FF00B050 | rows=[232] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E233 | value='·  ·  Central government' | fill=FF00B050 | rows=[232] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell G233 | value='..' | fill=00000000 | rows=[232] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H233 | value='..' | fill=00000000 | rows=[232] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I233 | value='12000000' | fill=00000000 | rows=[232] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J233 | value='80000000' | fill=00000000 | rows=[232] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K233 | value='489200000' | fill=00000000 | rows=[232] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L233 | value='1800000000' | fill=00000000 | rows=[232] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M233 | value='2370000000' | fill=00000000 | rows=[232] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N233 | value='2700000000' | fill=00000000 | rows=[232] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O233 | value='3270000000' | fill=00000000 | rows=[232] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P233 | value='3074000000' | fill=00000000 | rows=[232] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q233 | value='4008000000' | fill=00000000 | rows=[232] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R233 | value='4600000000' | fill=00000000 | rows=[232] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell S233 | value='4874606200' | fill=00000000 | rows=[232] | cols=[18] | col_header=False | row_header=False | metadata=False
Cell T233 | value='5165605566' | fill=00000000 | rows=[232] | cols=[19] | col_header=False | row_header=False | metadata=False
Cell A234 | value='National Emergency Coal Reserve' | fill=FF00B050 | rows=[233] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B234 | value='Total' | fill=FF00B050 | rows=[233] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell A235 | value='National Emergency Coal Reserve' | fill=FF00B050 | rows=[234] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B235 | value='·  Beneficiary' | fill=FF00B050 | rows=[234] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell A236 | value='National Emergency Coal Reserve' | fill=FF00B050 | rows=[235] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B236 | value='·  ·  General Services Support Estimate' | fill=FF00B050 | rows=[235] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C236 | value='Transportation of fossil fuels (e.g., through pipelines) and bulk storage' | fill=FF00B050 | rows=[235] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D236 | value='Coal' | fill=FF00B050 | rows=[235] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell A237 | value='National Emergency Coal Reserve' | fill=FF00B050 | rows=[236] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B237 | value='·  ·  General Services Support Estimate' | fill=FF00B050 | rows=[236] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C237 | value='Transportation of fossil fuels (e.g., through pipelines) and bulk storage' | fill=FF00B050 | rows=[236] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D237 | value='·  Hard Coal' | fill=FF00B050 | rows=[236] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E237 | value='Total economy' | fill=FF00B050 | rows=[236] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell A238 | value='National Emergency Coal Reserve' | fill=FF00B050 | rows=[237] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B238 | value='·  ·  General Services Support Estimate' | fill=FF00B050 | rows=[237] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C238 | value='Transportation of fossil fuels (e.g., through pipelines) and bulk storage' | fill=FF00B050 | rows=[237] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D238 | value='·  Hard Coal' | fill=FF00B050 | rows=[237] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E238 | value='·  General government' | fill=FF00B050 | rows=[237] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell A239 | value='National Emergency Coal Reserve' | fill=FF00B050 | rows=[238] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B239 | value='·  ·  General Services Support Estimate' | fill=FF00B050 | rows=[238] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C239 | value='Transportation of fossil fuels (e.g., through pipelines) and bulk storage' | fill=FF00B050 | rows=[238] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D239 | value='·  Hard Coal' | fill=FF00B050 | rows=[238] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E239 | value='·  ·  Central government' | fill=FF00B050 | rows=[238] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell G239 | value='..' | fill=00000000 | rows=[238] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H239 | value='..' | fill=00000000 | rows=[238] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I239 | value='..' | fill=00000000 | rows=[238] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J239 | value='..' | fill=00000000 | rows=[238] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K239 | value='..' | fill=00000000 | rows=[238] | cols=[10] | col_header=False | row_header=False | metadata=False
