=== education-table21.xlsx ===
Cell A1 | value='DBN' | fill=FF00B0F0 | rows=[0] | cols=[0] | col_header=True | row_header=True | metadata=True
Cell B31 | value='Brooklyn High School for Leadership and Community Service' | fill=FF00B050 | rows=[30] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C31 | value='6.8' | fill=7 | rows=[30] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D31 | value='F' | fill=7 | rows=[30] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E31 | value='0.374' | fill=00000000 | rows=[30] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F31 | value='0.236' | fill=00000000 | rows=[30] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G31 | value='0.748' | fill=00000000 | rows=[30] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H31 | value='0.27' | fill=00000000 | rows=[30] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I31 | value='0.237' | fill=00000000 | rows=[30] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J31 | value='0.813' | fill=00000000 | rows=[30] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K31 | value='0.238' | fill=00000000 | rows=[30] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L31 | value='1.247' | fill=00000000 | rows=[30] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M31 | value='0.418' | fill=00000000 | rows=[30] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N31 | value='2.572' | fill=00000000 | rows=[30] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O31 | value='0.385' | fill=00000000 | rows=[30] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P31 | value='0.153' | fill=00000000 | rows=[30] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q31 | value='3.087' | fill=00000000 | rows=[30] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R31 | value='0.373' | fill=00000000 | rows=[30] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell S31 | value='0.271' | fill=00000000 | rows=[30] | cols=[18] | col_header=False | row_header=False | metadata=False
Cell T31 | value='0.083' | fill=00000000 | rows=[30] | cols=[19] | col_header=False | row_header=False | metadata=False
Cell U31 | value='0.585' | fill=00000000 | rows=[30] | cols=[20] | col_header=False | row_header=False | metadata=False
Cell V31 | value='0.375' | fill=00000000 | rows=[30] | cols=[21] | col_header=False | row_header=False | metadata=False
Cell W31 | value='0.04' | fill=00000000 | rows=[30] | cols=[22] | col_header=False | row_header=False | metadata=False
Cell X31 | value='0.702' | fill=00000000 | rows=[30] | cols=[23] | col_header=False | row_header=False | metadata=False
Cell Y31 | value='0.349' | fill=00000000 | rows=[30] | cols=[24] | col_header=False | row_header=False | metadata=False
Cell Z31 | value='0.545' | fill=00000000 | rows=[30] | cols=[25] | col_header=False | row_header=False | metadata=False
Cell AA31 | value='0.288' | fill=00000000 | rows=[30] | cols=[26] | col_header=False | row_header=False | metadata=False
Cell AB31 | value='0.766' | fill=00000000 | rows=[30] | cols=[27] | col_header=False | row_header=False | metadata=False
Cell AC31 | value='0.538' | fill=00000000 | rows=[30] | cols=[28] | col_header=False | row_header=False | metadata=False
Cell AD31 | value='0.303' | fill=00000000 | rows=[30] | cols=[29] | col_header=False | row_header=False | metadata=False
Cell AE31 | value='0.761' | fill=00000000 | rows=[30] | cols=[30] | col_header=False | row_header=False | metadata=False
Cell AF31 | value='0.528' | fill=00000000 | rows=[30] | cols=[31] | col_header=False | row_header=False | metadata=False
Cell AG31 | value='0.5' | fill=00000000 | rows=[30] | cols=[32] | col_header=False | row_header=False | metadata=False
Cell AH31 | value='0.457' | fill=00000000 | rows=[30] | cols=[33] | col_header=False | row_header=False | metadata=False
Cell AI31 | value='0.929' | fill=00000000 | rows=[30] | cols=[34] | col_header=False | row_header=False | metadata=False
Cell AJ31 | value='0.091' | fill=00000000 | rows=[30] | cols=[35] | col_header=False | row_header=False | metadata=False
Cell AK31 | value='0.466' | fill=00000000 | rows=[30] | cols=[36] | col_header=False | row_header=False | metadata=False
Cell AL31 | value='0.944' | fill=00000000 | rows=[30] | cols=[37] | col_header=False | row_header=False | metadata=False
Cell AM31 | value='0.071' | fill=00000000 | rows=[30] | cols=[38] | col_header=False | row_header=False | metadata=False
Cell A32 | value='15K423' | fill=FF00B0F0 | rows=[31] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B32 | value='Brooklyn Frontiers High School' | fill=FF00B050 | rows=[31] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C32 | value='.' | fill=7 | rows=[31] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D32 | value='.' | fill=7 | rows=[31] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E32 | value='.' | fill=00000000 | rows=[31] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F32 | value='0.177' | fill=00000000 | rows=[31] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G32 | value='0.701' | fill=00000000 | rows=[31] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H32 | value='.' | fill=00000000 | rows=[31] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I32 | value='0.237' | fill=00000000 | rows=[31] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J32 | value='0.813' | fill=00000000 | rows=[31] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K32 | value='.' | fill=00000000 | rows=[31] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L32 | value='.' | fill=00000000 | rows=[31] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M32 | value='0.349' | fill=00000000 | rows=[31] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N32 | value='2.295' | fill=00000000 | rows=[31] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O32 | value='.' | fill=00000000 | rows=[31] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P32 | value='0.153' | fill=00000000 | rows=[31] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q32 | value='3.087' | fill=00000000 | rows=[31] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R32 | value='.' | fill=00000000 | rows=[31] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell S32 | value='.' | fill=00000000 | rows=[31] | cols=[18] | col_header=False | row_header=False | metadata=False
Cell T32 | value='0.065' | fill=00000000 | rows=[31] | cols=[19] | col_header=False | row_header=False | metadata=False
Cell U32 | value='0.535' | fill=00000000 | rows=[31] | cols=[20] | col_header=False | row_header=False | metadata=False
Cell V32 | value='.' | fill=00000000 | rows=[31] | cols=[21] | col_header=False | row_header=False | metadata=False
Cell W32 | value='0.04' | fill=00000000 | rows=[31] | cols=[22] | col_header=False | row_header=False | metadata=False
Cell X32 | value='0.702' | fill=00000000 | rows=[31] | cols=[23] | col_header=False | row_header=False | metadata=False
Cell Y32 | value='.' | fill=00000000 | rows=[31] | cols=[24] | col_header=False | row_header=False | metadata=False
Cell Z32 | value='.' | fill=00000000 | rows=[31] | cols=[25] | col_header=False | row_header=False | metadata=False
Cell AA32 | value='0.274' | fill=00000000 | rows=[31] | cols=[26] | col_header=False | row_header=False | metadata=False
Cell AB32 | value='0.722' | fill=00000000 | rows=[31] | cols=[27] | col_header=False | row_header=False | metadata=False
Cell AC32 | value='.' | fill=00000000 | rows=[31] | cols=[28] | col_header=False | row_header=False | metadata=False
Cell AD32 | value='0.303' | fill=00000000 | rows=[31] | cols=[29] | col_header=False | row_header=False | metadata=False
Cell AE32 | value='0.761' | fill=00000000 | rows=[31] | cols=[30] | col_header=False | row_header=False | metadata=False
Cell AF32 | value='.' | fill=00000000 | rows=[31] | cols=[31] | col_header=False | row_header=False | metadata=False
Cell AG32 | value='.' | fill=00000000 | rows=[31] | cols=[32] | col_header=False | row_header=False | metadata=False
Cell AH32 | value='0.424' | fill=00000000 | rows=[31] | cols=[33] | col_header=False | row_header=False | metadata=False
Cell AI32 | value='0.874' | fill=00000000 | rows=[31] | cols=[34] | col_header=False | row_header=False | metadata=False
Cell AJ32 | value='.' | fill=00000000 | rows=[31] | cols=[35] | col_header=False | row_header=False | metadata=False
Cell AK32 | value='0.466' | fill=00000000 | rows=[31] | cols=[36] | col_header=False | row_header=False | metadata=False
Cell AL32 | value='0.944' | fill=00000000 | rows=[31] | cols=[37] | col_header=False | row_header=False | metadata=False
Cell AM32 | value='.' | fill=00000000 | rows=[31] | cols=[38] | col_header=False | row_header=False | metadata=False
Cell A33 | value='15K520' | fill=FF00B0F0 | rows=[32] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B33 | value='Pacific High School' | fill=FF00B050 | rows=[32] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C33 | value='.' | fill=7 | rows=[32] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D33 | value='.' | fill=7 | rows=[32] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E33 | value='0.588' | fill=00000000 | rows=[32] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F33 | value='0.208' | fill=00000000 | rows=[32] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G33 | value='0.726' | fill=00000000 | rows=[32] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H33 | value='0.734' | fill=00000000 | rows=[32] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I33 | value='0.237' | fill=00000000 | rows=[32] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J33 | value='0.813' | fill=00000000 | rows=[32] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K33 | value='0.609' | fill=00000000 | rows=[32] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L33 | value='1.731' | fill=00000000 | rows=[32] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M33 | value='0.425' | fill=00000000 | rows=[32] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N33 | value='2.371' | fill=00000000 | rows=[32] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O33 | value='0.671' | fill=00000000 | rows=[32] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P33 | value='0.153' | fill=00000000 | rows=[32] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q33 | value='3.087' | fill=00000000 | rows=[32] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R33 | value='0.538' | fill=00000000 | rows=[32] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell S33 | value='0.488' | fill=00000000 | rows=[32] | cols=[18] | col_header=False | row_header=False | metadata=False
Cell T33 | value='0.082' | fill=00000000 | rows=[32] | cols=[19] | col_header=False | row_header=False | metadata=False
Cell U33 | value='0.548' | fill=00000000 | rows=[32] | cols=[20] | col_header=False | row_header=False | metadata=False
Cell V33 | value='0.871' | fill=00000000 | rows=[32] | cols=[21] | col_header=False | row_header=False | metadata=False
Cell W33 | value='0.04' | fill=00000000 | rows=[32] | cols=[22] | col_header=False | row_header=False | metadata=False
Cell X33 | value='0.702' | fill=00000000 | rows=[32] | cols=[23] | col_header=False | row_header=False | metadata=False
Cell Y33 | value='0.677' | fill=00000000 | rows=[32] | cols=[24] | col_header=False | row_header=False | metadata=False
Cell Z33 | value='0.638' | fill=00000000 | rows=[32] | cols=[25] | col_header=False | row_header=False | metadata=False
Cell AA33 | value='0.298' | fill=00000000 | rows=[32] | cols=[26] | col_header=False | row_header=False | metadata=False
Cell AB33 | value='0.726' | fill=00000000 | rows=[32] | cols=[27] | col_header=False | row_header=False | metadata=False
Cell AC33 | value='0.794' | fill=00000000 | rows=[32] | cols=[28] | col_header=False | row_header=False | metadata=False
Cell AD33 | value='0.303' | fill=00000000 | rows=[32] | cols=[29] | col_header=False | row_header=False | metadata=False
Cell AE33 | value='0.761' | fill=00000000 | rows=[32] | cols=[30] | col_header=False | row_header=False | metadata=False
Cell AF33 | value='0.731' | fill=00000000 | rows=[32] | cols=[31] | col_header=False | row_header=False | metadata=False
Cell AG33 | value='0.655' | fill=00000000 | rows=[32] | cols=[32] | col_header=False | row_header=False | metadata=False
Cell AH33 | value='0.443' | fill=00000000 | rows=[32] | cols=[33] | col_header=False | row_header=False | metadata=False
Cell AI33 | value='0.907' | fill=00000000 | rows=[32] | cols=[34] | col_header=False | row_header=False | metadata=False
Cell AJ33 | value='0.457' | fill=00000000 | rows=[32] | cols=[35] | col_header=False | row_header=False | metadata=False
Cell AK33 | value='0.466' | fill=00000000 | rows=[32] | cols=[36] | col_header=False | row_header=False | metadata=False
Cell AL33 | value='0.944' | fill=00000000 | rows=[32] | cols=[37] | col_header=False | row_header=False | metadata=False
Cell AM33 | value='0.395' | fill=00000000 | rows=[32] | cols=[38] | col_header=False | row_header=False | metadata=False
Cell A34 | value='15K529' | fill=FF00B0F0 | rows=[33] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B34 | value='West Brooklyn Community High School' | fill=FF00B050 | rows=[33] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C34 | value='14.6' | fill=7 | rows=[33] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D34 | value='A' | fill=7 | rows=[33] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E34 | value='0.664' | fill=00000000 | rows=[33] | cols=[4] | col_header=False | row_header=False | metadata=False
