=== environment-table19.xlsx ===
Cell A1 | value='Species of animal' | fill=FFFFFF00 | rows=[0] | cols=[0] | col_header=True | row_header=True | metadata=False
Cell A140 | value='Squirrel, Owl or Spider monkey' | fill=FF00B050 | rows=[139] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B140 | value='Fundamental biological research' | fill=00000000 | rows=[139] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell B141 | value='Applied studies' | fill=00000000 | rows=[140] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell B142 | value='Safety' | fill=00000000 | rows=[141] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell B143 | value='Other  uses' | fill=00000000 | rows=[142] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell B144 | value='Breeding' | fill=00000000 | rows=[143] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell B145 | value='Total' | fill=00000000 | rows=[144] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell A146 | value='Macaque' | fill=FF00B050 | rows=[145] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B146 | value='Fundamental biological research' | fill=00000000 | rows=[145] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C146 | value='270' | fill=00000000 | rows=[145] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D146 | value='-' | fill=00000000 | rows=[145] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E146 | value='-' | fill=00000000 | rows=[145] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F146 | value='270' | fill=FF00B0F0 | rows=[145] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B147 | value='Applied studies' | fill=47 | rows=[146] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C147 | value='2898' | fill=47 | rows=[146] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D147 | value='-' | fill=47 | rows=[146] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E147 | value='-' | fill=47 | rows=[146] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F147 | value='2898' | fill=FF00B0F0 | rows=[146] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B148 | value='Safety' | fill=00000000 | rows=[147] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C148 | value='417' | fill=00000000 | rows=[147] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D148 | value='-' | fill=00000000 | rows=[147] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E148 | value='-' | fill=00000000 | rows=[147] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F148 | value='417' | fill=FF00B0F0 | rows=[147] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B149 | value='Other  uses' | fill=47 | rows=[148] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C149 | value='-' | fill=47 | rows=[148] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D149 | value='-' | fill=47 | rows=[148] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E149 | value='-' | fill=47 | rows=[148] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F149 | value='0' | fill=FF00B0F0 | rows=[148] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B150 | value='Breeding of GM or HM' | fill=00000000 | rows=[149] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C150 | value='-' | fill=00000000 | rows=[149] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D150 | value='-' | fill=00000000 | rows=[149] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E150 | value='-' | fill=00000000 | rows=[149] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F150 | value='0' | fill=FF00B0F0 | rows=[149] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B151 | value='Total' | fill=43 | rows=[150] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C151 | value='3585' | fill=43 | rows=[150] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D151 | value='0' | fill=43 | rows=[150] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E151 | value='0' | fill=43 | rows=[150] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F151 | value='3585' | fill=FF00B0F0 | rows=[150] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell A152 | value='Other mammal' | fill=FF00B050 | rows=[151] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B152 | value='Fundamental biological research' | fill=00000000 | rows=[151] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C152 | value='812' | fill=00000000 | rows=[151] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D152 | value='-' | fill=00000000 | rows=[151] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E152 | value='-' | fill=00000000 | rows=[151] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F152 | value='812' | fill=FF00B0F0 | rows=[151] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B153 | value='Applied studies' | fill=47 | rows=[152] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C153 | value='-' | fill=47 | rows=[152] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D153 | value='-' | fill=47 | rows=[152] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E153 | value='-' | fill=47 | rows=[152] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F153 | value='0' | fill=FF00B0F0 | rows=[152] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B154 | value='Safety' | fill=00000000 | rows=[153] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C154 | value='402' | fill=00000000 | rows=[153] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D154 | value='-' | fill=00000000 | rows=[153] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E154 | value='-' | fill=00000000 | rows=[153] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F154 | value='402' | fill=FF00B0F0 | rows=[153] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B155 | value='Other  uses' | fill=47 | rows=[154] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C155 | value='-' | fill=47 | rows=[154] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D155 | value='-' | fill=47 | rows=[154] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E155 | value='-' | fill=47 | rows=[154] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F155 | value='0' | fill=FF00B0F0 | rows=[154] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B156 | value='Breeding of GM or HM' | fill=00000000 | rows=[155] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C156 | value='-' | fill=00000000 | rows=[155] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D156 | value='-' | fill=00000000 | rows=[155] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E156 | value='-' | fill=00000000 | rows=[155] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F156 | value='0' | fill=FF00B0F0 | rows=[155] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B157 | value='Total' | fill=43 | rows=[156] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C157 | value='1214' | fill=43 | rows=[156] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D157 | value='0' | fill=43 | rows=[156] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E157 | value='0' | fill=43 | rows=[156] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F157 | value='1214' | fill=FF00B0F0 | rows=[156] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell A158 | value='Table 3 Scientific procedures by species of animal, primary purpose and genetic status' | fill=FF00B050 | rows=[157] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell A160 | value='Great Britain 2010' | fill=FF00B050 | rows=[159] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell F160 | value='Number of procedures' | fill=FF00B0F0 | rows=[159] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell A161 | value='Species of animal' | fill=FF00B050 | rows=[160] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B161 | value='Primary purpose of procedure' | fill=43 | rows=[160, 161] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C161 | value='Genetic status' | fill=43 | rows=[160] | cols=[2, 3, 4] | col_header=False | row_header=False | metadata=False
Cell F161 | value='Total' | fill=FF00B0F0 | rows=[160] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell C162 | value='Normal animal' | fill=43 | rows=[161] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D162 | value='Animal with harmful genetic defect' | fill=43 | rows=[161] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E162 | value='Genetically modified animal' | fill=43 | rows=[161] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell A163 | value='Domestic fowl' | fill=FF00B050 | rows=[162, 163, 164, 165, 166, 167] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B163 | value='Fundamental biological research' | fill=FF00B050 | rows=[162] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C163 | value='5946' | fill=00000000 | rows=[162] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D163 | value='282' | fill=00000000 | rows=[162] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E163 | value='6' | fill=00000000 | rows=[162] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F163 | value='6234' | fill=FF00B0F0 | rows=[162] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B164 | value='Applied studies' | fill=FF00B050 | rows=[163] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C164 | value='140557' | fill=47 | rows=[163] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D164 | value='0' | fill=47 | rows=[163] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E164 | value='0' | fill=47 | rows=[163] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F164 | value='140557' | fill=FF00B0F0 | rows=[163] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B165 | value='Safety' | fill=FF00B050 | rows=[164] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C165 | value='274' | fill=00000000 | rows=[164] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D165 | value='0' | fill=00000000 | rows=[164] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E165 | value='0' | fill=00000000 | rows=[164] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F165 | value='274' | fill=FF00B0F0 | rows=[164] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B166 | value='Other  uses' | fill=FF00B050 | rows=[165] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C166 | value='1377' | fill=47 | rows=[165] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D166 | value='0' | fill=47 | rows=[165] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E166 | value='0' | fill=47 | rows=[165] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F166 | value='1377' | fill=FF00B0F0 | rows=[165] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B167 | value='Breeding of GM or HM' | fill=FF00B050 | rows=[166] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C167 | value='61' | fill=00000000 | rows=[166] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D167 | value='196' | fill=00000000 | rows=[166] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E167 | value='345' | fill=00000000 | rows=[166] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F167 | value='602' | fill=FF00B0F0 | rows=[166] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B168 | value='Total' | fill=FF00B0F0 | rows=[167] | cols=[1] | col_header=False | row_header=False | metadata=True
Cell C168 | value='148215' | fill=FF00B0F0 | rows=[167] | cols=[2] | col_header=False | row_header=False | metadata=True
Cell D168 | value='478' | fill=FF00B0F0 | rows=[167] | cols=[3] | col_header=False | row_header=False | metadata=True
Cell E168 | value='351' | fill=FF00B0F0 | rows=[167] | cols=[4] | col_header=False | row_header=False | metadata=True
Cell F168 | value='149044' | fill=FF00B0F0 | rows=[167] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell A169 | value='Turkey' | fill=FF00B050 | rows=[168] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B169 | value='Fundamental biological research' | fill=00000000 | rows=[168] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C169 | value='448' | fill=00000000 | rows=[168] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D169 | value='-' | fill=00000000 | rows=[168] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E169 | value='-' | fill=00000000 | rows=[168] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F169 | value='448' | fill=FF00B0F0 | rows=[168] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B170 | value='Applied studies' | fill=47 | rows=[169] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C170 | value='1887' | fill=47 | rows=[169] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D170 | value='-' | fill=47 | rows=[169] | cols=[3] | col_header=False | row_header=False | metadata=False
