=== economy-table22.xlsx ===
Cell A1 | value='Code' | fill=FF00B0F0 | rows=[0] | cols=[0] | col_header=True | row_header=True | metadata=True
Cell K260 | value='109' | fill=00000000 | rows=[259] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L260 | value='119' | fill=00000000 | rows=[259] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M260 | value='145' | fill=00000000 | rows=[259] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N260 | value='134' | fill=00000000 | rows=[259] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A261 | value='E10000011' | fill=FF00B0F0 | rows=[260] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B261 | value='East Sussex' | fill=FF00B050 | rows=[260] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C261 | value='County' | fill=FF00B050 | rows=[260] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D261 | value='521' | fill=00000000 | rows=[260] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E261 | value='459' | fill=00000000 | rows=[260] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F261 | value='436' | fill=00000000 | rows=[260] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G261 | value='430' | fill=00000000 | rows=[260] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H261 | value='390' | fill=00000000 | rows=[260] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I261 | value='468' | fill=00000000 | rows=[260] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J261 | value='580' | fill=00000000 | rows=[260] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K261 | value='650' | fill=00000000 | rows=[260] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L261 | value='827' | fill=00000000 | rows=[260] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M261 | value='778' | fill=00000000 | rows=[260] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N261 | value='791' | fill=00000000 | rows=[260] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A262 | value='E07000061' | fill=FF00B0F0 | rows=[261] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B262 | value='Eastbourne' | fill=FF00B050 | rows=[261] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C262 | value='Non-metropolitan District' | fill=FF00B050 | rows=[261] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D262 | value='118' | fill=00000000 | rows=[261] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E262 | value='105' | fill=00000000 | rows=[261] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F262 | value='93' | fill=00000000 | rows=[261] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G262 | value='89' | fill=00000000 | rows=[261] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H262 | value='106' | fill=00000000 | rows=[261] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I262 | value='128' | fill=00000000 | rows=[261] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J262 | value='151' | fill=00000000 | rows=[261] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K262 | value='189' | fill=00000000 | rows=[261] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L262 | value='188' | fill=00000000 | rows=[261] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M262 | value='169' | fill=00000000 | rows=[261] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N262 | value='170' | fill=00000000 | rows=[261] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A263 | value='E07000062' | fill=FF00B0F0 | rows=[262] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B263 | value='Hastings' | fill=FF00B050 | rows=[262] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C263 | value='Non-metropolitan District' | fill=FF00B050 | rows=[262] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D263 | value='94' | fill=00000000 | rows=[262] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E263 | value='85' | fill=00000000 | rows=[262] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F263 | value='89' | fill=00000000 | rows=[262] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G263 | value='109' | fill=00000000 | rows=[262] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H263 | value='80' | fill=00000000 | rows=[262] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I263 | value='106' | fill=00000000 | rows=[262] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J263 | value='137' | fill=00000000 | rows=[262] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K263 | value='132' | fill=00000000 | rows=[262] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L263 | value='208' | fill=00000000 | rows=[262] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M263 | value='200' | fill=00000000 | rows=[262] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N263 | value='194' | fill=00000000 | rows=[262] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A264 | value='E07000063' | fill=FF00B0F0 | rows=[263] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B264 | value='Lewes' | fill=FF00B050 | rows=[263] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C264 | value='Non-metropolitan District' | fill=FF00B050 | rows=[263] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D264 | value='109' | fill=00000000 | rows=[263] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E264 | value='90' | fill=00000000 | rows=[263] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F264 | value='82' | fill=00000000 | rows=[263] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G264 | value='79' | fill=00000000 | rows=[263] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H264 | value='56' | fill=00000000 | rows=[263] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I264 | value='65' | fill=00000000 | rows=[263] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J264 | value='96' | fill=00000000 | rows=[263] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K264 | value='123' | fill=00000000 | rows=[263] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L264 | value='134' | fill=00000000 | rows=[263] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M264 | value='118' | fill=00000000 | rows=[263] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N264 | value='143' | fill=00000000 | rows=[263] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A265 | value='E07000064' | fill=FF00B0F0 | rows=[264] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B265 | value='Rother' | fill=FF00B050 | rows=[264] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C265 | value='Non-metropolitan District' | fill=FF00B050 | rows=[264] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D265 | value='89' | fill=00000000 | rows=[264] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E265 | value='47' | fill=00000000 | rows=[264] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F265 | value='63' | fill=00000000 | rows=[264] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G265 | value='64' | fill=00000000 | rows=[264] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H265 | value='58' | fill=00000000 | rows=[264] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I265 | value='77' | fill=00000000 | rows=[264] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J265 | value='87' | fill=00000000 | rows=[264] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K265 | value='95' | fill=00000000 | rows=[264] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L265 | value='127' | fill=00000000 | rows=[264] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M265 | value='134' | fill=00000000 | rows=[264] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N265 | value='123' | fill=00000000 | rows=[264] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A266 | value='E07000065' | fill=FF00B0F0 | rows=[265] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B266 | value='Wealden' | fill=FF00B050 | rows=[265] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C266 | value='Non-metropolitan District' | fill=FF00B050 | rows=[265] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D266 | value='111' | fill=00000000 | rows=[265] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E266 | value='132' | fill=00000000 | rows=[265] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F266 | value='109' | fill=00000000 | rows=[265] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G266 | value='89' | fill=00000000 | rows=[265] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H266 | value='90' | fill=00000000 | rows=[265] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I266 | value='92' | fill=00000000 | rows=[265] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J266 | value='109' | fill=00000000 | rows=[265] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K266 | value='111' | fill=00000000 | rows=[265] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L266 | value='170' | fill=00000000 | rows=[265] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M266 | value='157' | fill=00000000 | rows=[265] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N266 | value='161' | fill=00000000 | rows=[265] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A267 | value='E10000014' | fill=FF00B0F0 | rows=[266] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B267 | value='Hampshire' | fill=FF00B050 | rows=[266] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C267 | value='County' | fill=FF00B050 | rows=[266] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D267 | value='1139' | fill=00000000 | rows=[266] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E267 | value='1062' | fill=00000000 | rows=[266] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F267 | value='1081' | fill=00000000 | rows=[266] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G267 | value='1087' | fill=00000000 | rows=[266] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H267 | value='773' | fill=00000000 | rows=[266] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I267 | value='989' | fill=00000000 | rows=[266] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J267 | value='1309' | fill=00000000 | rows=[266] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K267 | value='1504' | fill=00000000 | rows=[266] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L267 | value='1866' | fill=00000000 | rows=[266] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M267 | value='1865' | fill=00000000 | rows=[266] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N267 | value='1873' | fill=00000000 | rows=[266] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell A268 | value='E07000084' | fill=FF00B0F0 | rows=[267] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B268 | value='Basingstoke and Deane' | fill=FF00B050 | rows=[267] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C268 | value='Non-metropolitan District' | fill=FF00B050 | rows=[267] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D268 | value='156' | fill=00000000 | rows=[267] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E268 | value='147' | fill=00000000 | rows=[267] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F268 | value='137' | fill=00000000 | rows=[267] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G268 | value='134' | fill=00000000 | rows=[267] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H268 | value='132' | fill=00000000 | rows=[267] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I268 | value='134' | fill=00000000 | rows=[267] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J268 | value='196' | fill=00000000 | rows=[267] | cols=[9] | col_header=False | row_header=False | metadata=False
