=== energy-table03.xlsx ===
Cell C2 | value='Hour' | fill=FFFFFF00 | rows=[1, 2] | cols=[2] | col_header=True | row_header=False | metadata=False
Cell I100 | value='2.89456469254683' | fill=00000000 | rows=[99] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J100 | value='3.53711211802713' | fill=00000000 | rows=[99] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K100 | value='0.252783926082313' | fill=00000000 | rows=[99] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L100 | value='0.61334419718744' | fill=00000000 | rows=[99] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M100 | value='0.719060795194772' | fill=00000000 | rows=[99] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N100 | value='0.820294360550753' | fill=00000000 | rows=[99] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O100 | value='0.056837860629038' | fill=00000000 | rows=[99] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell C101 | value='22' | fill=FF00B050 | rows=[100] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D101 | value='1136.64020598381' | fill=00000000 | rows=[100] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E101 | value='1247.87507967851' | fill=00000000 | rows=[100] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F101 | value='1383.75844141873' | fill=00000000 | rows=[100] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G101 | value='63.8678914763714' | fill=00000000 | rows=[100] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H101 | value='2.61357434172305' | fill=00000000 | rows=[100] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I101 | value='3.04678589919235' | fill=00000000 | rows=[100] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J101 | value='3.65117698573172' | fill=00000000 | rows=[100] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K101 | value='0.262585820556188' | fill=00000000 | rows=[100] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L101 | value='0.633301781556261' | fill=00000000 | rows=[100] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M101 | value='0.737335443709469' | fill=00000000 | rows=[100] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N101 | value='0.840937336981299' | fill=00000000 | rows=[100] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O101 | value='0.0568464786952265' | fill=00000000 | rows=[100] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell C102 | value='23' | fill=FF00B050 | rows=[101] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D102 | value='1184.70780618893' | fill=00000000 | rows=[101] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E102 | value='1288.55417269551' | fill=00000000 | rows=[101] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F102 | value='1413.07411682512' | fill=00000000 | rows=[101] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G102 | value='62.3304937989707' | fill=00000000 | rows=[101] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H102 | value='2.88470025695359' | fill=00000000 | rows=[101] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I102 | value='3.33528792980288' | fill=00000000 | rows=[101] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J102 | value='3.94544671861677' | fill=00000000 | rows=[101] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K102 | value='0.265816813105543' | fill=00000000 | rows=[101] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L102 | value='0.675527721402202' | fill=00000000 | rows=[101] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M102 | value='0.778298031226631' | fill=00000000 | rows=[101] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N102 | value='0.884292603462112' | fill=00000000 | rows=[101] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O102 | value='0.0594461086857528' | fill=00000000 | rows=[101] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell C103 | value='24' | fill=FF00B050 | rows=[102] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D103 | value='1236.10061902674' | fill=00000000 | rows=[102] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E103 | value='1343.29955461297' | fill=00000000 | rows=[102] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F103 | value='1480.40249534069' | fill=00000000 | rows=[102] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G103 | value='64.3749052777998' | fill=00000000 | rows=[102] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H103 | value='3.18228172242485' | fill=00000000 | rows=[102] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I103 | value='3.66224779750495' | fill=00000000 | rows=[102] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J103 | value='4.36806646827618' | fill=00000000 | rows=[102] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K103 | value='0.278287348387297' | fill=00000000 | rows=[102] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L103 | value='0.712163605192005' | fill=00000000 | rows=[102] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M103 | value='0.831220482024324' | fill=00000000 | rows=[102] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N103 | value='0.947166085221763' | fill=00000000 | rows=[102] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O103 | value='0.0611249328978963' | fill=00000000 | rows=[102] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell B104 | value='May' | fill=FF00B050 | rows=[103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C104 | value='Monthly Average' | fill=FF00B050 | rows=[103] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D104 | value='1104.81172234418' | fill=00000000 | rows=[103] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E104 | value='1259.05403258866' | fill=00000000 | rows=[103] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F104 | value='1477.28191620642' | fill=00000000 | rows=[103] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G104 | value='80.4962802207326' | fill=00000000 | rows=[103] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H104 | value='1.49600162456554' | fill=00000000 | rows=[103] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I104 | value='2.95330298857045' | fill=00000000 | rows=[103] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J104 | value='4.39719829801839' | fill=00000000 | rows=[103] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K104 | value='0.609669259569271' | fill=00000000 | rows=[103] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L104 | value='0.583983017761775' | fill=00000000 | rows=[103] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M104 | value='0.753585145323171' | fill=00000000 | rows=[103] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N104 | value='0.999828010014499' | fill=00000000 | rows=[103] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O104 | value='0.0795247429326398' | fill=00000000 | rows=[103] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell C105 | value='1' | fill=FF00B050 | rows=[104] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D105 | value='1178.59063648967' | fill=00000000 | rows=[104] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E105 | value='1320.30685721761' | fill=00000000 | rows=[104] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F105 | value='1410.92000565586' | fill=00000000 | rows=[104] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G105 | value='62.471832378397' | fill=00000000 | rows=[104] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H105 | value='2.27153092710068' | fill=00000000 | rows=[104] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I105 | value='3.45953382278654' | fill=00000000 | rows=[104] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J105 | value='3.90448213033309' | fill=00000000 | rows=[104] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K105 | value='0.399159524808679' | fill=00000000 | rows=[104] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L105 | value='0.662800707841856' | fill=00000000 | rows=[104] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M105 | value='0.815930547487624' | fill=00000000 | rows=[104] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N105 | value='0.932608649546976' | fill=00000000 | rows=[104] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O105 | value='0.066078522822797' | fill=00000000 | rows=[104] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell C106 | value='2' | fill=FF00B050 | rows=[105] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D106 | value='1203.89725260062' | fill=00000000 | rows=[105] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E106 | value='1346.70702564498' | fill=00000000 | rows=[105] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F106 | value='1445.17335239935' | fill=00000000 | rows=[105] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G106 | value='64.1366646523209' | fill=00000000 | rows=[105] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H106 | value='2.4113610983135' | fill=00000000 | rows=[105] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I106 | value='3.62927384687312' | fill=00000000 | rows=[105] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J106 | value='4.08297745239267' | fill=00000000 | rows=[105] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K106 | value='0.430033843310962' | fill=00000000 | rows=[105] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L106 | value='0.686466694812958' | fill=00000000 | rows=[105] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M106 | value='0.842241659501403' | fill=00000000 | rows=[105] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N106 | value='0.960561788673321' | fill=00000000 | rows=[105] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O106 | value='0.0663710229302149' | fill=00000000 | rows=[105] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell C107 | value='3' | fill=FF00B050 | rows=[106] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D107 | value='1221.62701478686' | fill=00000000 | rows=[106] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E107 | value='1368.58266632924' | fill=00000000 | rows=[106] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F107 | value='1469.02184450371' | fill=00000000 | rows=[106] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G107 | value='69.0433150902049' | fill=00000000 | rows=[106] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H107 | value='2.50399976442145' | fill=00000000 | rows=[106] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I107 | value='3.75540694147426' | fill=00000000 | rows=[106] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J107 | value='4.23887746042277' | fill=00000000 | rows=[106] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K107 | value='0.440414299880378' | fill=00000000 | rows=[106] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L107 | value='0.720108606957269' | fill=00000000 | rows=[106] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M107 | value='0.860912203687312' | fill=00000000 | rows=[106] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N107 | value='0.981225748367156' | fill=00000000 | rows=[106] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O107 | value='0.0702497180890634' | fill=00000000 | rows=[106] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell C108 | value='4' | fill=FF00B050 | rows=[107] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D108 | value='1227.47162763443' | fill=00000000 | rows=[107] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E108 | value='1379.87114375437' | fill=00000000 | rows=[107] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F108 | value='1477.28191620642' | fill=00000000 | rows=[107] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G108 | value='70.2579830433864' | fill=00000000 | rows=[107] | cols=[6] | col_header=False | row_header=False | metadata=False
